# BUSCO version is: 5.1.2 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
216228at33090	Complete	Cagra.9217s0024.1.p	262.9	161	https://v10-1.orthodb.org/?query=216228at33090	Protein of unknown function DUF1997
216601at33090	Complete	Cagra.0050s0040.1.p	201.6	146	https://v10-1.orthodb.org/?query=216601at33090	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
217014at33090	Complete	Cagra.5017s0008.1.p	346.3	209	https://v10-1.orthodb.org/?query=217014at33090	Cofactor assembly of complex C subunit B, CCB2/CCB4
217521at33090	Fragmented	Cagra.0716s0044.1.p	53.1	77	https://v10-1.orthodb.org/?query=217521at33090	CDP-alcohol phosphatidyltransferase
218947at33090	Complete	Cagra.9598s0006.1.p	173.3	93	https://v10-1.orthodb.org/?query=218947at33090	Domain of unknown function DUF1279
219128at33090	Complete	Cagra.1148s0010.1.p	119.9	72	https://v10-1.orthodb.org/?query=219128at33090	Predicted protein
219839at33090	Complete	Cagra.1131s0026.1.p	235.4	125	https://v10-1.orthodb.org/?query=219839at33090	Ribosomal protein L18
220165at33090	Fragmented	Cagra.1670s0024.1.p	65.7	55	https://v10-1.orthodb.org/?query=220165at33090	Dimethylallyl, adenosine tRNA methylthiotransferase
220316at33090	Complete	Cagra.2117s0021.1.p	175.6	131	https://v10-1.orthodb.org/?query=220316at33090	Co-chaperone Hsc20
220587at33090	Complete	Cagra.17944s0001.1.p	256.4	205	https://v10-1.orthodb.org/?query=220587at33090	Protein OS9-like
220589at33090	Complete	Cagra.4849s0010.1.p	495.5	356	https://v10-1.orthodb.org/?query=220589at33090	Rubisco LSMT, substrate-binding domain
220981at33090	Fragmented	Cagra.2848s0078.1.p	203.0	132	https://v10-1.orthodb.org/?query=220981at33090	26S Proteasome non-ATPase regulatory subunit 9
223902at33090	Complete	Cagra.1637s0004.1.p	179.6	106	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
225336at33090	Complete	Cagra.20464s0002.1.p	196.8	143	https://v10-1.orthodb.org/?query=225336at33090	Mechanosensitive ion channel MscS domain superfamily
227848at33090	Complete	Cagra.15243s0005.1.p	265.9	190	https://v10-1.orthodb.org/?query=227848at33090	RWD domain
228201at33090	Complete	Cagra.1220s0004.1.p	320.8	246	https://v10-1.orthodb.org/?query=228201at33090	Domain of unknown function DUF1995
229764at33090	Complete	Cagra.0993s0060.1.p	488.4	295	https://v10-1.orthodb.org/?query=229764at33090	Shikimate kinase/gluconokinase
229778at33090	Complete	Cagra.0228s0002.1.p	146.0	105	https://v10-1.orthodb.org/?query=229778at33090	Predicted protein
229782at33090	Complete	Cagra.2515s0022.1.p	121.4	58	https://v10-1.orthodb.org/?query=229782at33090	Putative membrane protein insertion efficiency factor
230103at33090	Complete	Cagra.0824s0057.1.p	487.7	309	https://v10-1.orthodb.org/?query=230103at33090	Ribosomal protein S23/S29, mitochondrial
231151at33090	Complete	Cagra.1013s0037.1.p	227.8	187	https://v10-1.orthodb.org/?query=231151at33090	NAD(P)-binding domain
231707at33090	Complete	Cagra.6011s0012.1.p	349.5	221	https://v10-1.orthodb.org/?query=231707at33090	Spindle and kinetochore-associated protein 1
233744at33090	Complete	Cagra.5416s0006.1.p	172.8	124	https://v10-1.orthodb.org/?query=233744at33090	Protein Iojap/ribosomal silencing factor RsfS
234046at33090	Fragmented	Cagra.11657s0001.1.p	88.7	73	https://v10-1.orthodb.org/?query=234046at33090	Prefoldin beta-like
238204at33090	Complete	Cagra.7250s0010.1.p	141.6	73	https://v10-1.orthodb.org/?query=238204at33090	Predicted protein
238385at33090	Missing
