gene_id	dataset_index	tip	branch	t	N	S	omega	dN	dS	lnL	kappa	is_terminal	qc_flag
161066at33090	14		4..5	0.081	856.4	349.6	0.1723	0.0112	0.0653	-2312.592416	1.77423	False	ok
161066at33090	14	a_halleri	5..1	0.082	856.4	349.6	0.2871	0.016	0.0556	-2312.592416	1.77423	True	ok
161066at33090	14	a_thaliana	5..2	0.112	856.4	349.6	0.1723	0.0156	0.0907	-2312.592416	1.77423	True	ok
161269at33090	15	c_grandiflora	4..3	0.133	510.4	179.6	0.1612	0.0189	0.117	-1313.253179	1.84122	True	ok
161269at33090	15		4..5	0.173	510.4	179.6	0.1612	0.0245	0.1522	-1313.253179	1.84122	False	ok
161269at33090	15	a_halleri	5..1	0.068	510.4	179.6	0.2273	0.012	0.0529	-1313.253179	1.84122	True	ok
161269at33090	15	a_thaliana	5..2	0.066	510.4	179.6	0.1612	0.0093	0.0579	-1313.253179	1.84122	True	ok
161309at33090	16	c_grandiflora	4..3	0.157	1131.7	350.3	0.1728	0.0246	0.1424	-2740.919237	1.77676	True	ok
161309at33090	16		4..5	0.107	1131.7	350.3	0.1728	0.0168	0.097	-2740.919237	1.77676	False	ok
161309at33090	16	a_halleri	5..1	0.034	1131.7	350.3	0.2732	0.0071	0.0258	-2740.919237	1.77676	True	ok
161309at33090	16	a_thaliana	5..2	0.077	1131.7	350.3	0.1728	0.012	0.0695	-2740.919237	1.77676	True	ok
161559at33090	17	c_grandiflora	4..3	0.102	665.9	264.1	0.1982	0.0158	0.0795	-1668.726974	2.86567	True	ok
161559at33090	17		4..5	0.073	665.9	264.1	0.1982	0.0113	0.0571	-1668.726974	2.86567	False	ok
161559at33090	17	a_halleri	5..1	0.055	665.9	264.1	0.0866	0.0046	0.053	-1668.726974	2.86567	True	ok
161559at33090	17	a_thaliana	5..2	0.067	665.9	264.1	0.1982	0.0103	0.0521	-1668.726974	2.86567	True	ok
162794at33090	18	c_grandiflora	4..3	19.152	650.0	217.0	0.0135	0.3311	24.515	-2299.794639	1.77149	True	ok
162794at33090	18		4..5	19.181	650.0	217.0	0.0135	0.3316	24.5512	-2299.794639	1.77149	False	ok
162794at33090	18	a_halleri	5..1	0.0	650.0	217.0	0.0001	0.0	0.0	-2299.794639	1.77149	True	omega_boundary
162794at33090	18	a_thaliana	5..2	0.086	650.0	217.0	0.0135	0.0015	0.1106	-2299.794639	1.77149	True	ok
163097at33090	19	c_grandiflora	4..3	0.113	964.9	346.1	0.1214	0.013	0.1069	-2378.077261	1.94856	True	ok
163097at33090	19		4..5	0.081	964.9	346.1	0.1214	0.0093	0.0762	-2378.077261	1.94856	False	ok
163097at33090	19	a_halleri	5..1	0.048	964.9	346.1	0.1994	0.0078	0.039	-2378.077261	1.94856	True	ok
163097at33090	19	a_thaliana	5..2	0.106	964.9	346.1	0.1214	0.0121	0.1	-2378.077261	1.94856	True	ok
163701at33090	20	c_grandiflora	4..3	0.158	681.8	215.2	0.18	0.0252	0.14	-1696.817803	1.85979	True	ok
163701at33090	20		4..5	0.125	681.8	215.2	0.18	0.02	0.111	-1696.817803	1.85979	False	ok
163701at33090	20	a_halleri	5..1	0.065	681.8	215.2	0.1666	0.0098	0.059	-1696.817803	1.85979	True	ok
163701at33090	20	a_thaliana	5..2	0.065	681.8	215.2	0.18	0.0103	0.0573	-1696.817803	1.85979	True	ok
163833at33090	1	c_grandiflora	4..3	0.142	952.0	341.0	0.1124	0.0153	0.1362	-2283.608408	2.45979	True	ok
163833at33090	1		4..5	0.114	952.0	341.0	0.1124	0.0124	0.1101	-2283.608408	2.45979	False	ok
163833at33090	1	a_halleri	5..1	0.03	952.0	341.0	0.1077	0.0031	0.0291	-2283.608408	2.45979	True	ok
163833at33090	1	a_thaliana	5..2	0.058	952.0	341.0	0.1124	0.0063	0.0558	-2283.608408	2.45979	True	ok
164019at33090	2	c_grandiflora	4..3	0.116	800.1	252.9	0.21	0.0202	0.0963	-1946.04364	1.66738	True	ok
164019at33090	2		4..5	0.108	800.1	252.9	0.21	0.0189	0.0901	-1946.04364	1.66738	False	ok
164019at33090	2	a_halleri	5..1	0.038	800.1	252.9	1.3765	0.0137	0.01	-1946.04364	1.66738	True	ok
164019at33090	2	a_thaliana	5..2	0.076	800.1	252.9	0.21	0.0133	0.0635	-1946.04364	1.66738	True	ok
164556at33090	3	c_grandiflora	4..3	0.153	593.6	219.4	0.1982	0.0245	0.1234	-1547.463571	2.09562	True	ok
164556at33090	3		4..5	0.083	593.6	219.4	0.1982	0.0132	0.0667	-1547.463571	2.09562	False	ok
164556at33090	3	a_halleri	5..1	0.056	593.6	219.4	0.6251	0.0161	0.0257	-1547.463571	2.09562	True	ok
164556at33090	3	a_thaliana	5..2	0.097	593.6	219.4	0.1982	0.0155	0.0782	-1547.463571	2.09562	True	ok
165103at33090	4	c_grandiflora	4..3	6.104	666.0	228.0	0.0541	0.373	6.8894	-2500.488244	1.41832	True	ok
165103at33090	4		4..5	6.052	666.0	228.0	0.0541	0.3698	6.8306	-2500.488244	1.41832	False	ok
165103at33090	4	a_halleri	5..1	0.183	666.0	228.0	0.0681	0.0136	0.1996	-2500.488244	1.41832	True	ok
165103at33090	4	a_thaliana	5..2	0.0	666.0	228.0	0.0541	0.0	0.0	-2500.488244	1.41832	True	ds_floor
166645at33090	5	c_grandiflora	4..3	0.063	4121.5	1344.5	0.2017	0.0106	0.0526	-9532.189247	2.18136	True	ok
166645at33090	5		4..5	0.109	4121.5	1344.5	0.2017	0.0184	0.0911	-9532.189247	2.18136	False	ok
166645at33090	5	a_halleri	5..1	0.032	4121.5	1344.5	0.2131	0.0057	0.0266	-9532.189247	2.18136	True	ok
166645at33090	5	a_thaliana	5..2	0.055	4121.5	1344.5	0.2017	0.0093	0.0461	-9532.189247	2.18136	True	ok
167076at33090	6	c_grandiflora	4..3	0.116	519.9	161.1	0.0495	0.007	0.141	-1219.207651	2.44095	True	ok
167076at33090	6		4..5	0.086	519.9	161.1	0.0495	0.0052	0.1045	-1219.207651	2.44095	False	ok
167076at33090	6	a_halleri	5..1	0.091	519.9	161.1	0.1674	0.014	0.0835	-1219.207651	2.44095	True	ok
167076at33090	6	a_thaliana	5..2	0.061	519.9	161.1	0.0495	0.0037	0.0738	-1219.207651	2.44095	True	ok
167217at33090	7	c_grandiflora	4..3	0.045	565.0	188.0	0.0894	0.0042	0.0469	-1354.773666	2.33452	True	ok
167217at33090	7		4..5	0.093	565.0	188.0	0.0894	0.0088	0.0984	-1354.773666	2.33452	False	ok
167217at33090	7	a_halleri	5..1	0.086	565.0	188.0	0.0157	0.0017	0.1092	-1354.773666	2.33452	True	ok
167217at33090	7	a_thaliana	5..2	0.13	565.0	188.0	0.0894	0.0123	0.1373	-1354.773666	2.33452	True	ok
16726at33090	8	c_grandiflora	4..3	0.072	2046.1	716.9	0.2165	0.0123	0.0569	-5101.005329	2.09385	True	ok
16726at33090	8		4..5	0.134	2046.1	716.9	0.2165	0.023	0.1061	-5101.005329	2.09385	False	ok
16726at33090	8	a_halleri	5..1	0.057	2046.1	716.9	0.2143	0.0098	0.0456	-5101.005329	2.09385	True	ok
16726at33090	8	a_thaliana	5..2	0.074	2046.1	716.9	0.2165	0.0127	0.0586	-5101.005329	2.09385	True	ok
167325at33090	9	c_grandiflora	4..3	0.065	572.4	216.6	0.3964	0.0154	0.0388	-1427.987103	2.65832	True	ok
167325at33090	9		4..5	0.09	572.4	216.6	0.3964	0.0211	0.0533	-1427.987103	2.65832	False	ok
167325at33090	9	a_halleri	5..1	0.034	572.4	216.6	0.4375	0.0084	0.0193	-1427.987103	2.65832	True	ok
167325at33090	9	a_thaliana	5..2	0.108	572.4	216.6	0.3964	0.0254	0.0641	-1427.987103	2.65832	True	ok
167809at33090	10	c_grandiflora	4..3	0.077	429.5	167.5	0.0449	0.0037	0.0819	-1016.169232	3.984	True	ok
167809at33090	10		4..5	0.079	429.5	167.5	0.0449	0.0038	0.0841	-1016.169232	3.984	False	ok
167809at33090	10	a_halleri	5..1	0.063	429.5	167.5	0.0001	0.0	0.0742	-1016.169232	3.984	True	omega_boundary
167809at33090	10	a_thaliana	5..2	0.09	429.5	167.5	0.0449	0.0043	0.0959	-1016.169232	3.984	True	ok
167850at33090	11	c_grandiflora	4..3	0.127	509.0	166.0	0.2946	0.0267	0.0905	-1327.120692	1.62403	True	ok
167850at33090	11		4..5	0.176	509.0	166.0	0.2946	0.0369	0.1251	-1327.120692	1.62403	False	ok
167850at33090	11	a_halleri	5..1	0.091	509.0	166.0	0.2194	0.0161	0.0734	-1327.120692	1.62403	True	ok
167850at33090	11	a_thaliana	5..2	0.058	509.0	166.0	0.2946	0.0121	0.0411	-1327.120692	1.62403	True	ok
167932at33090	12	c_grandiflora	4..3	0.018	553.6	202.4	0.2714	0.0035	0.0127	-1402.011199	2.01652	True	ok
167932at33090	12		4..5	0.087	553.6	202.4	0.2714	0.0169	0.0624	-1402.011199	2.01652	False	ok
167932at33090	12	a_halleri	5..1	0.056	553.6	202.4	0.2026	0.0091	0.0449	-1402.011199	2.01652	True	ok
167932at33090	12	a_thaliana	5..2	0.165	553.6	202.4	0.2714	0.0319	0.1175	-1402.011199	2.01652	True	ok
168269at33090	13	c_grandiflora	4..3	0.063	574.2	181.8	0.1112	0.0072	0.0646	-1285.60759	1.67056	True	ok
168269at33090	13		4..5	0.073	574.2	181.8	0.1112	0.0083	0.0747	-1285.60759	1.67056	False	ok
168269at33090	13	a_halleri	5..1	0.052	574.2	181.8	0.2648	0.0104	0.0394	-1285.60759	1.67056	True	ok
168269at33090	13	a_thaliana	5..2	0.063	574.2	181.8	0.1112	0.0071	0.0643	-1285.60759	1.67056	True	ok
168270at33090	14	c_grandiflora	4..3	0.039	855.9	266.1	0.0581	0.0027	0.0457	-1865.059162	1.07857	True	ok
168270at33090	14		4..5	0.107	855.9	266.1	0.0581	0.0074	0.1266	-1865.059162	1.07857	False	ok
168270at33090	14	a_halleri	5..1	0.015	855.9	266.1	0.1669	0.0023	0.014	-1865.059162	1.07857	True	ok
168270at33090	14	a_thaliana	5..2	0.061	855.9	266.1	0.0581	0.0042	0.0722	-1865.059162	1.07857	True	ok
168563at33090	15	c_grandiflora	4..3	0.092	511.4	190.6	0.1898	0.0141	0.0745	-1416.546322	1.25019	True	ok
168563at33090	15		4..5	0.126	511.4	190.6	0.1898	0.0195	0.1027	-1416.546322	1.25019	False	ok
168563at33090	15	a_halleri	5..1	0.07	511.4	190.6	0.1152	0.0076	0.0659	-1416.546322	1.25019	True	ok
168563at33090	15	a_thaliana	5..2	0.205	511.4	190.6	0.1898	0.0317	0.1671	-1416.546322	1.25019	True	ok
169007at33090	16	c_grandiflora	4..3	0.11	475.9	190.1	0.0755	0.0082	0.1082	-1221.463573	4.04291	True	ok
169007at33090	16		4..5	0.164	475.9	190.1	0.0755	0.0121	0.1607	-1221.463573	4.04291	False	ok
169007at33090	16	a_halleri	5..1	0.1	475.9	190.1	0.1182	0.0107	0.0903	-1221.463573	4.04291	True	ok
169007at33090	16	a_thaliana	5..2	0.078	475.9	190.1	0.0755	0.0058	0.0767	-1221.463573	4.04291	True	ok
170939at33090	17	c_grandiflora	4..3	0.076	1075.4	361.6	0.1596	0.0109	0.0683	-2527.21538	1.61017	True	ok
170939at33090	17		4..5	0.088	1075.4	361.6	0.1596	0.0127	0.0793	-2527.21538	1.61017	False	ok
170939at33090	17	a_halleri	5..1	0.046	1075.4	361.6	0.0316	0.0018	0.0559	-2527.21538	1.61017	True	ok
170939at33090	17	a_thaliana	5..2	0.073	1075.4	361.6	0.1596	0.0104	0.0654	-2527.21538	1.61017	True	ok
170945at33090	18	c_grandiflora	4..3	0.041	1202.2	435.8	0.079	0.0033	0.0419	-2866.485735	2.0051	True	ok
170945at33090	18		4..5	0.096	1202.2	435.8	0.079	0.0078	0.0985	-2866.485735	2.0051	False	ok
170945at33090	18	a_halleri	5..1	0.071	1202.2	435.8	0.1297	0.0085	0.0659	-2866.485735	2.0051	True	ok
170945at33090	18	a_thaliana	5..2	0.073	1202.2	435.8	0.079	0.0059	0.0748	-2866.485735	2.0051	True	ok
171195at33090	19	c_grandiflora	4..3	0.138	541.4	178.6	0.1325	0.0176	0.1327	-1433.488659	1.97954	True	ok
171195at33090	19		4..5	0.158	541.4	178.6	0.1325	0.0201	0.1517	-1433.488659	1.97954	False	ok
171195at33090	19	a_halleri	5..1	0.108	541.4	178.6	0.1105	0.012	0.1082	-1433.488659	1.97954	True	ok
171195at33090	19	a_thaliana	5..2	0.14	541.4	178.6	0.1325	0.0178	0.1346	-1433.488659	1.97954	True	ok
171627at33090	20	c_grandiflora	4..3	0.09	441.1	128.9	0.0438	0.005	0.1151	-995.455526	0.76726	True	ok
171627at33090	20		4..5	0.093	441.1	128.9	0.0438	0.0052	0.119	-995.455526	0.76726	False	ok
171627at33090	20	a_halleri	5..1	0.12	441.1	128.9	0.0804	0.0111	0.1387	-995.455526	0.76726	True	ok
171627at33090	20	a_thaliana	5..2	0.056	441.1	128.9	0.0438	0.0031	0.0717	-995.455526	0.76726	True	ok
171708at33090	1	c_grandiflora	4..3	0.131	711.4	254.6	0.0902	0.0119	0.132	-1695.787698	1.95279	True	ok
171708at33090	1		4..5	0.084	711.4	254.6	0.0902	0.0077	0.0852	-1695.787698	1.95279	False	ok
171708at33090	1	a_halleri	5..1	0.031	711.4	254.6	0.0903	0.0028	0.0311	-1695.787698	1.95279	True	ok
171708at33090	1	a_thaliana	5..2	0.068	711.4	254.6	0.0902	0.0062	0.0686	-1695.787698	1.95279	True	ok
171767at33090	2	c_grandiflora	4..3	0.069	558.9	221.1	0.1539	0.009	0.0583	-1416.861043	2.93193	True	ok
171767at33090	2		4..5	0.113	558.9	221.1	0.1539	0.0148	0.0959	-1416.861043	2.93193	False	ok
171767at33090	2	a_halleri	5..1	0.047	558.9	221.1	0.2323	0.0081	0.0347	-1416.861043	2.93193	True	ok
171767at33090	2	a_thaliana	5..2	0.103	558.9	221.1	0.1539	0.0135	0.0876	-1416.861043	2.93193	True	ok
172000at33090	3	c_grandiflora	4..3	0.125	980.8	321.2	0.1311	0.0158	0.1203	-2372.157051	1.80543	True	ok
172000at33090	3		4..5	0.129	980.8	321.2	0.1311	0.0163	0.124	-2372.157051	1.80543	False	ok
172000at33090	3	a_halleri	5..1	0.063	980.8	321.2	0.1004	0.0065	0.0652	-2372.157051	1.80543	True	ok
172000at33090	3	a_thaliana	5..2	0.051	980.8	321.2	0.1311	0.0065	0.0494	-2372.157051	1.80543	True	ok
172535at33090	4	c_grandiflora	4..3	0.069	1012.7	334.3	0.172	0.0105	0.0611	-2492.128502	2.12148	True	ok
172535at33090	4		4..5	0.155	1012.7	334.3	0.172	0.0235	0.1365	-2492.128502	2.12148	False	ok
172535at33090	4	a_halleri	5..1	0.062	1012.7	334.3	0.2307	0.0113	0.0491	-2492.128502	2.12148	True	ok
172535at33090	4	a_thaliana	5..2	0.074	1012.7	334.3	0.172	0.0113	0.0658	-2492.128502	2.12148	True	ok
172666at33090	5	c_grandiflora	4..3	0.156	604.5	208.5	0.2236	0.0275	0.1229	-1590.258492	1.55393	True	ok
172666at33090	5		4..5	0.076	604.5	208.5	0.2236	0.0133	0.0596	-1590.258492	1.55393	False	ok
172666at33090	5	a_halleri	5..1	0.121	604.5	208.5	0.1365	0.0154	0.1131	-1590.258492	1.55393	True	ok
172666at33090	5	a_thaliana	5..2	0.08	604.5	208.5	0.2236	0.0141	0.063	-1590.258492	1.55393	True	ok
173119at33090	6	c_grandiflora	4..3	0.156	695.1	201.9	0.1439	0.0222	0.154	-1790.081559	2.13196	True	ok
173119at33090	6		4..5	0.084	695.1	201.9	0.1439	0.012	0.0833	-1790.081559	2.13196	False	ok
173119at33090	6	a_halleri	5..1	0.103	695.1	201.9	0.2235	0.0193	0.0861	-1790.081559	2.13196	True	ok
173119at33090	6	a_thaliana	5..2	0.15	695.1	201.9	0.1439	0.0214	0.1489	-1790.081559	2.13196	True	ok
173143at33090	7	c_grandiflora	4..3	0.076	1417.2	769.8	0.3039	0.014	0.0461	-3996.294324	2.13404	True	ok
173143at33090	7		4..5	0.138	1417.2	769.8	0.3039	0.0255	0.0839	-3996.294324	2.13404	False	ok
173143at33090	7	a_halleri	5..1	0.063	1417.2	769.8	0.2202	0.0094	0.0426	-3996.294324	2.13404	True	ok
173143at33090	7	a_thaliana	5..2	0.108	1417.2	769.8	0.3039	0.0199	0.0656	-3996.294324	2.13404	True	ok
173477at33090	8	c_grandiflora	4..3	0.0	440.6	132.4	0.0274	0.0	0.0	-973.703041	1.41032	True	ds_floor
173477at33090	8		4..5	0.201	440.6	132.4	0.0274	0.0073	0.2658	-973.703041	1.41032	False	ok
173477at33090	8	a_halleri	5..1	0.049	440.6	132.4	0.0819	0.0045	0.0554	-973.703041	1.41032	True	ok
173477at33090	8	a_thaliana	5..2	0.051	440.6	132.4	0.0274	0.0018	0.0674	-973.703041	1.41032	True	ok
174213at33090	9	c_grandiflora	4..3	0.083	577.9	157.1	0.1612	0.0132	0.0817	-1339.835542	1.4597	True	ok
174213at33090	9		4..5	0.138	577.9	157.1	0.1612	0.0218	0.1355	-1339.835542	1.4597	False	ok
174213at33090	9	a_halleri	5..1	0.05	577.9	157.1	0.2556	0.0102	0.0398	-1339.835542	1.4597	True	ok
174213at33090	9	a_thaliana	5..2	0.1	577.9	157.1	0.1612	0.0157	0.0974	-1339.835542	1.4597	True	ok
174767at33090	10	c_grandiflora	4..3	0.114	508.2	178.8	0.0831	0.0098	0.1179	-1192.527534	1.72991	True	ok
174767at33090	10		4..5	0.068	508.2	178.8	0.0831	0.0058	0.0702	-1192.527534	1.72991	False	ok
174767at33090	10	a_halleri	5..1	0.054	508.2	178.8	0.0315	0.002	0.063	-1192.527534	1.72991	True	ok
174767at33090	10	a_thaliana	5..2	0.051	508.2	178.8	0.0831	0.0044	0.0533	-1192.527534	1.72991	True	ok
175583at33090	11	c_grandiflora	4..3	0.155	465.0	147.0	0.2403	0.0293	0.122	-1148.711826	1.27094	True	ok
175583at33090	11		4..5	0.064	465.0	147.0	0.2403	0.0121	0.0505	-1148.711826	1.27094	False	ok
175583at33090	11	a_halleri	5..1	0.043	465.0	147.0	0.739	0.0133	0.018	-1148.711826	1.27094	True	ok
175583at33090	11	a_thaliana	5..2	0.081	465.0	147.0	0.2403	0.0153	0.0637	-1148.711826	1.27094	True	ok
175792at33090	12	c_grandiflora	4..3	0.103	541.3	136.7	0.101	0.0123	0.1222	-1178.662866	1.22979	True	ok
175792at33090	12		4..5	0.069	541.3	136.7	0.101	0.0082	0.0812	-1178.662866	1.22979	False	ok
175792at33090	12	a_halleri	5..1	0.041	541.3	136.7	0.1979	0.0075	0.038	-1178.662866	1.22979	True	ok
175792at33090	12	a_thaliana	5..2	0.086	541.3	136.7	0.101	0.0103	0.1016	-1178.662866	1.22979	True	ok
176016at33090	13	c_grandiflora	4..3	0.055	386.3	135.7	0.0001	0.0	0.07	-797.022529	2.51505	True	omega_boundary
176016at33090	13		4..5	0.011	386.3	135.7	0.0001	0.0	0.0141	-797.022529	2.51505	False	omega_boundary
176016at33090	13	a_halleri	5..1	0.035	386.3	135.7	0.0001	0.0	0.0451	-797.022529	2.51505	True	omega_boundary
176016at33090	13	a_thaliana	5..2	0.038	386.3	135.7	0.0001	0.0	0.0489	-797.022529	2.51505	True	omega_boundary
176328at33090	14	c_grandiflora	4..3	0.042	1189.6	400.4	0.2176	0.0073	0.0334	-2821.563909	1.87942	True	ok
176328at33090	14		4..5	0.029	1189.6	400.4	0.2176	0.0051	0.0234	-2821.563909	1.87942	False	ok
176328at33090	14	a_halleri	5..1	0.039	1189.6	400.4	0.1203	0.0045	0.0378	-2821.563909	1.87942	True	ok
176328at33090	14	a_thaliana	5..2	0.186	1189.6	400.4	0.2176	0.0325	0.1492	-2821.563909	1.87942	True	ok
177296at33090	15	c_grandiflora	4..3	0.077	368.1	114.9	0.0849	0.0072	0.0848	-853.92328	1.44445	True	ok
177296at33090	15		4..5	0.116	368.1	114.9	0.0849	0.0108	0.1276	-853.92328	1.44445	False	ok
177296at33090	15	a_halleri	5..1	0.12	368.1	114.9	0.1122	0.0139	0.1242	-853.92328	1.44445	True	ok
177296at33090	15	a_thaliana	5..2	0.043	368.1	114.9	0.0849	0.004	0.0469	-853.92328	1.44445	True	ok
177720at33090	16	c_grandiflora	4..3	0.131	1584.2	578.8	0.1876	0.0203	0.1081	-4078.260247	2.57008	True	ok
177720at33090	16		4..5	0.093	1584.2	578.8	0.1876	0.0144	0.0766	-4078.260247	2.57008	False	ok
177720at33090	16	a_halleri	5..1	0.069	1584.2	578.8	0.2715	0.0134	0.0492	-4078.260247	2.57008	True	ok
177720at33090	16	a_thaliana	5..2	0.094	1584.2	578.8	0.1876	0.0145	0.0775	-4078.260247	2.57008	True	ok
177964at33090	17	c_grandiflora	4..3	0.11	577.5	190.5	0.0905	0.0105	0.1158	-1391.447953	1.44299	True	ok
177964at33090	17		4..5	0.111	577.5	190.5	0.0905	0.0106	0.1173	-1391.447953	1.44299	False	ok
177964at33090	17	a_halleri	5..1	0.072	577.5	190.5	0.0911	0.007	0.0763	-1391.447953	1.44299	True	ok
177964at33090	17	a_thaliana	5..2	0.056	577.5	190.5	0.0905	0.0054	0.0594	-1391.447953	1.44299	True	ok
178386at33090	18	c_grandiflora	4..3	0.082	679.8	232.2	0.1832	0.0129	0.0702	-1600.680894	2.28225	True	ok
178386at33090	18		4..5	0.086	679.8	232.2	0.1832	0.0134	0.073	-1600.680894	2.28225	False	ok
178386at33090	18	a_halleri	5..1	0.069	679.8	232.2	0.1259	0.0083	0.0658	-1600.680894	2.28225	True	ok
178386at33090	18	a_thaliana	5..2	0.039	679.8	232.2	0.1832	0.006	0.0328	-1600.680894	2.28225	True	ok
179975at33090	19	c_grandiflora	4..3	0.048	610.5	229.5	0.07	0.0035	0.0495	-1483.807693	1.91987	True	ok
179975at33090	19		4..5	0.099	610.5	229.5	0.07	0.0071	0.1019	-1483.807693	1.91987	False	ok
179975at33090	19	a_halleri	5..1	0.043	610.5	229.5	0.1898	0.0066	0.0347	-1483.807693	1.91987	True	ok
179975at33090	19	a_thaliana	5..2	0.107	610.5	229.5	0.07	0.0077	0.1099	-1483.807693	1.91987	True	ok
180408at33090	20	c_grandiflora	4..3	0.118	595.5	205.5	0.1116	0.0129	0.1158	-1383.842075	3.64878	True	ok
180408at33090	20		4..5	0.047	595.5	205.5	0.1116	0.0051	0.0461	-1383.842075	3.64878	False	ok
180408at33090	20	a_halleri	5..1	0.065	595.5	205.5	0.2375	0.0118	0.0498	-1383.842075	3.64878	True	ok
180408at33090	20	a_thaliana	5..2	0.046	595.5	205.5	0.1116	0.0051	0.0454	-1383.842075	3.64878	True	ok
180466at33090	1	c_grandiflora	4..3	0.109	726.2	260.8	0.2171	0.0187	0.0859	-1814.456905	2.61173	True	ok
180466at33090	1		4..5	0.098	726.2	260.8	0.2171	0.0168	0.0774	-1814.456905	2.61173	False	ok
180466at33090	1	a_halleri	5..1	0.063	726.2	260.8	0.3119	0.0132	0.0424	-1814.456905	2.61173	True	ok
180466at33090	1	a_thaliana	5..2	0.068	726.2	260.8	0.2171	0.0116	0.0534	-1814.456905	2.61173	True	ok
180674at33090	2	c_grandiflora	4..3	0.075	672.4	263.6	0.111	0.0077	0.0691	-1595.862321	3.01922	True	ok
180674at33090	2		4..5	0.114	672.4	263.6	0.111	0.0117	0.1053	-1595.862321	3.01922	False	ok
180674at33090	2	a_halleri	5..1	0.038	672.4	263.6	0.0804	0.003	0.037	-1595.862321	3.01922	True	ok
180674at33090	2	a_thaliana	5..2	0.047	672.4	263.6	0.111	0.0048	0.0436	-1595.862321	3.01922	True	ok
181108at33090	3	c_grandiflora	4..3	0.104	520.5	196.5	0.0598	0.0066	0.1096	-1340.581296	2.32616	True	ok
181108at33090	3		4..5	0.097	520.5	196.5	0.0598	0.0061	0.1018	-1340.581296	2.32616	False	ok
181108at33090	3	a_halleri	5..1	0.083	520.5	196.5	0.2655	0.0158	0.0596	-1340.581296	2.32616	True	ok
181108at33090	3	a_thaliana	5..2	0.114	520.5	196.5	0.0598	0.0071	0.1194	-1340.581296	2.32616	True	ok
182493at33090	4	c_grandiflora	4..3	0.168	686.4	264.6	0.1243	0.0189	0.1521	-1874.431525	2.53002	True	ok
182493at33090	4		4..5	0.189	686.4	264.6	0.1243	0.0213	0.1713	-1874.431525	2.53002	False	ok
182493at33090	4	a_halleri	5..1	0.055	686.4	264.6	0.3396	0.0118	0.0348	-1874.431525	2.53002	True	ok
182493at33090	4	a_thaliana	5..2	0.121	686.4	264.6	0.1243	0.0136	0.1094	-1874.431525	2.53002	True	ok
182513at33090	5	c_grandiflora	4..3	0.07	943.5	343.5	0.1457	0.0091	0.0621	-2322.476549	2.83323	True	ok
182513at33090	5		4..5	0.095	943.5	343.5	0.1457	0.0123	0.0848	-2322.476549	2.83323	False	ok
182513at33090	5	a_halleri	5..1	0.072	943.5	343.5	0.1174	0.008	0.0679	-2322.476549	2.83323	True	ok
182513at33090	5	a_thaliana	5..2	0.095	943.5	343.5	0.1457	0.0123	0.0843	-2322.476549	2.83323	True	ok
183313at33090	6	c_grandiflora	4..3	0.099	761.3	213.7	0.1976	0.0174	0.0882	-1730.280087	1.54285	True	ok
183313at33090	6		4..5	0.032	761.3	213.7	0.1976	0.0056	0.0282	-1730.280087	1.54285	False	ok
183313at33090	6	a_halleri	5..1	0.072	761.3	213.7	0.0984	0.008	0.0816	-1730.280087	1.54285	True	ok
183313at33090	6	a_thaliana	5..2	0.076	761.3	213.7	0.1976	0.0134	0.0678	-1730.280087	1.54285	True	ok
183396at33090	7	c_grandiflora	4..3	0.096	493.2	142.8	0.1549	0.0144	0.0927	-1167.324188	2.12592	True	ok
183396at33090	7		4..5	0.119	493.2	142.8	0.1549	0.0178	0.1153	-1167.324188	2.12592	False	ok
183396at33090	7	a_halleri	5..1	0.079	493.2	142.8	0.0628	0.0061	0.0968	-1167.324188	2.12592	True	ok
183396at33090	7	a_thaliana	5..2	0.08	493.2	142.8	0.1549	0.012	0.0775	-1167.324188	2.12592	True	ok
183719at33090	8	c_grandiflora	4..3	0.088	1086.9	377.1	0.1998	0.0145	0.0726	-2698.501173	1.69335	True	ok
183719at33090	8		4..5	0.072	1086.9	377.1	0.1998	0.0118	0.0593	-2698.501173	1.69335	False	ok
183719at33090	8	a_halleri	5..1	0.093	1086.9	377.1	0.2401	0.0171	0.071	-2698.501173	1.69335	True	ok
183719at33090	8	a_thaliana	5..2	0.069	1086.9	377.1	0.1998	0.0113	0.0568	-2698.501173	1.69335	True	ok
183931at33090	9	c_grandiflora	4..3	0.093	739.6	202.4	0.0298	0.0039	0.1305	-1575.39152	1.77396	True	ok
183931at33090	9		4..5	0.072	739.6	202.4	0.0298	0.003	0.1006	-1575.39152	1.77396	False	ok
183931at33090	9	a_halleri	5..1	0.042	739.6	202.4	0.0228	0.0014	0.0601	-1575.39152	1.77396	True	ok
183931at33090	9	a_thaliana	5..2	0.065	739.6	202.4	0.0298	0.0027	0.0909	-1575.39152	1.77396	True	ok
184405at33090	10	c_grandiflora	4..3	0.157	1105.8	349.2	0.3499	0.0362	0.1035	-3092.072487	1.57199	True	ok
184405at33090	10		4..5	0.112	1105.8	349.2	0.3499	0.0258	0.0737	-3092.072487	1.57199	False	ok
184405at33090	10	a_halleri	5..1	0.131	1105.8	349.2	0.465	0.0342	0.0736	-3092.072487	1.57199	True	ok
184405at33090	10	a_thaliana	5..2	0.158	1105.8	349.2	0.3499	0.0365	0.1043	-3092.072487	1.57199	True	ok
18455at33090	11	c_grandiflora	4..3	0.082	1716.6	557.4	0.1305	0.0104	0.0795	-3837.91917	2.21756	True	ok
